id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,special_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,1997,1997,"Summer arrives to Bokuto Station. Miyuki and Natsumi have to work on a beach road protecting the safety of the civilians that are enjoying their summer vacations. Suffering because of the hot, the two officers were having problems to remain calm, but then, some pickpocket appeared on the beach causing a ruckus. The girls will do their best to catch the thief, control the traffic and enjoy their summer day.
",7.06,3594,7587,4451,1881,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Police'}, {'id': 42, 'name': 'Seinen'}]",1,manga,1460,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",397,,,-1.0,NIL,107.0,2750.0,80.0,52.0,1464.0,4453.0,0.9704,0.0296
49318,Tensei shitara Slime Datta Ken 2nd Season: Kanwa - Veldora Nikki 2,2021-06-29,2021-06-29,Recap of Tensei Shitara Slime Datta Ken 2nd Season.,7.06,3596,3014,38074,18557,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 10, 'name': 'Fantasy'}]",1,manga,1422,pg_13,"[{'id': 441, 'name': '8bit'}]",398,,,2021.0,spring,1683.0,28684.0,289.0,305.0,7258.0,38219.0,0.9845,0.0155
19697,Toaru Kagaku no Railgun S: Motto Marutto Railgun,2013-07-24,2013-11-27,Toaru Kagaku no Railgun S specials that were released on Blu-ray and DVD volumes.,7.06,3597,3313,31744,12967,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",2,manga,520,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",399,,,2013.0,summer,966.0,20586.0,685.0,303.0,9215.0,31755.0,0.9689,0.0311
6567,Urusei Yatsura: The Shougaibutsu Suieitaikai,2008-12-23,2008-12-23,The story is from manga volume 23.,7.06,3600,7591,4447,1661,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}]",1,manga,1659,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",400,,,2008.0,fall,143.0,2410.0,73.0,82.0,1746.0,4454.0,0.9652,0.0348
34325,Pokemon XY&Z Specials,2016-11-03,2016-11-10,"Professor Sycamore and Alexa explore some ruins, where they discover a stone statue of a woman named Aila, and a legend emerges. A collection of Kalos records reveals that Aila's true love, Jan, attempted to vanquish the Destruction Pokémon Yveltal. When he failed, the land was drained of all life as Yveltal became a cocoon and turned Aila to stone.

Jan continued his quest, seeking out the Life Pokémon Xerneas to replenish the barren land—although it couldn't save Aila. When Kalos seemed hopelessly out of balance, the Order Pokémon Zygarde appeared to restore it, and Jan remained at Aila’s side as the cycle of life and destruction continued. 

(Source: Builbapedia)",7.05,3610,5505,9820,4948,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",2,game,1380,pg,"[{'id': 28, 'name': 'OLM'}]",401,,,2016.0,fall,172.0,7829.0,150.0,145.0,1560.0,9856.0,0.9701,0.0299
1709,Pokemon: Mewtwo! Ware wa Koko ni Ari,2000-12-30,2000-12-30,"The Team Rocket leader, Giovanni, has found Mewtwo in a remote area of the Johto region. As Giovanni tries to re-capture Mewtwo, Ash and his friends are kidnapped by Domino, a new Team Rocket member, while trying to rescue Pikachu from Jessie and James. The Clone Pokemon are also captured and are then used as bait for Mewtwo. The situation then becomes a battle between the wills of Mewtwo and Giovanni; and Mewtwo also tries to discover if it and the clones have a purpose in life, even though they are products of science.

(Source: ANN)",7.05,3611,2147,69751,42148,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",1,game,4500,pg,"[{'id': 28, 'name': 'OLM'}]",402,,,2000.0,fall,401.0,65170.0,216.0,199.0,3841.0,69827.0,0.9941,0.0059
5691,Rekka no Honoo: Final Burning,2004-06-10,2004-06-10,"This episode explains why the title of the series is ""Flame of Recca"". The things that happened in this short OAV was in the last volume, volume 33, of the tankoubon of Flame of Recca.",7.05,3612,6529,6442,2359,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,manga,1920,pg_13,[],403,,,2004.0,spring,162.0,3608.0,123.0,78.0,2469.0,6440.0,0.9688,0.0312
3138,"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.",2006-07-26,2006-07-26,"This is a two part story that happened after Rose moved in to Roy's apartment. During the preparations for Appreciation Day, Solty watches people in the city going about and preparing for the celebration and is confronted with a thought: what is true happiness? While trying to understand happiness and the complexity of human emotions, a young girl who has had a falling out with her mother confronts Solty and Rose asking for their help. ""Love Shared"" is actually the second half of ""Opportunities Missed"", while ""Opportunities Missed"" shows the entire story.

(Source: Wikipedia)",7.05,3621,8097,3680,1665,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}]",1,original,2580,pg_13,"[{'id': 3, 'name': 'Gonzo'}]",404,,,2006.0,summer,70.0,2415.0,60.0,43.0,1093.0,3681.0,0.972,0.028
7654,Tokyo Magnitude 8.0 Recap,2009-12-11,2009-12-11,Recap special of Tokyo Magnitude 8.0.,7.05,3624,5954,8141,2632,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}]",1,original,3079,pg_13,"[{'id': 4, 'name': 'Bones'}, {'id': 290, 'name': 'Kinema Citrus'}]",405,,,2009.0,fall,172.0,4197.0,145.0,185.0,3445.0,8144.0,0.9595,0.0405
31368,Grisaia no Rakuen Specials,2015-08-26,2015-12-25,Short specials included in the Blu-ray and DVD releases.,7.05,3639,2478,54833,28445,white,special,finished_airing,"[{'id': 9, 'name': 'Ecchi'}]",5,visual_novel,180,r+,"[{'id': 441, 'name': '8bit'}]",406,,,2015.0,summer,1391.0,43899.0,552.0,337.0,8793.0,54972.0,0.9838,0.0162
4156,Ichigo Mashimaro Episode 0,2005-06-08,2005-06-08,A brief special where the girls pretend to be astronauts. ,7.05,3640,4813,13755,7691,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",1,4_koma_manga,240,pg_13,"[{'id': 39, 'name': 'Daume'}]",407,,,2005.0,spring,115.0,11338.0,104.0,71.0,2141.0,13769.0,0.9873,0.0127
1413,Lupin III: Alcatraz Connection,2001-08-03,2001-08-03,"Zenigata arrives on the ship ""Machine Gun Kelly"", a casino on the water owned by the mafia, because Lupin plans on stealing the casino's money. Lupin and his gang manages to break into the ship's vault but was unable to escape with the money due to Zenigata's shooting. However, there was another purpose the ship had, one that Lupin was aware of; to search for a sunken ship filled with gold. Lupin managed to steal this data while he was on the ship, however, now they have to contend with Zenigata, the mafia, and a secret organization whose base is under Alcatraz, as they attempt to uncover the secret behind the organization and the sunken treasure.

(Source: ANN)",7.05,3647,6418,6721,2663,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 42, 'name': 'Seinen'}]",1,manga,5492,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",408,,,2001.0,summer,131.0,3984.0,101.0,93.0,2425.0,6734.0,0.9712,0.0288
1417,Lupin III: Moeyo Zantetsuken!,1994-07-29,1994-07-29,"A Hong Kong crime boss contracts Lupin, Fujiko and Jigen to recover a legendary dragon statue that sunk with the Titanic. Unfortunately for them, the dragon is a treasure of Goemon's clan, said to have power exceeding that of his Zantetsuken sword; he resolves to protect the statue at all costs, even if it means killing his old friends. 

(Source: ANN)",7.05,3648,6220,7315,3134,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}]",1,manga,5420,r+,[],409,,,1994.0,summer,129.0,4559.0,101.0,95.0,2444.0,7328.0,0.9733,0.0267
1429,Lupin III: Nusumareta Lupin,2004-07-30,2004-07-30,"In the middle of an airborne heist, Lupin goes from stealing to stolen as he's carted off and forced to do a job for a mysterious man identifiable only by the brand of cigarette he smokes. Lupin's mission: to steal the infamous ""Bull's Eye"", a small green jewel best-known for the fact that everyone who's ever stolen it has ended up dead. Along with the challenge of alternately evading and pursuing a young thief with a competitive streak, Lupin and the gang must unravel the mystery of the Bull's Eye before its curse - or their mysterious taskmaster - gets the better of them. 

(Source: ANN)",7.04,3672,6973,5436,2047,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}]",1,manga,5480,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",410,,,2004.0,summer,103.0,3083.0,89.0,89.0,2080.0,5444.0,0.9673,0.0327
2298,Mobile Suit Gundam SEED: After-Phase Between the Stars,2004-03-26,2004-03-26,"As the war between ZAFT's Coordinators and Earth's Naturals comes to a close, the survivors of the conflict recuperate. Some of these veterans heal with the aid of loved ones, and others choose to recover in isolation, reflecting on their losses and the friends no longer with them.

In this epilogue to the hardships of Kira Yamato and Athrun Zala, the heroes come to terms with their roles in the recent war and prepare for adventures yet to come.

[Written by MAL Rewrite]
",7.04,3676,4726,14403,7323,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}]",1,original,320,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",411,,,2004.0,winter,175.0,10826.0,136.0,132.0,3141.0,14410.0,0.9814,0.0186
51225,Uma Musume: Pretty Derby - 1st Anniversary Special Animation,2022-02-22,2022-02-22,"Initially unveiled on the Pakatube! Channel's ""Paka Live TV Vol.14 1st Anniversary Special!"" stream, a special animation was shown commemorating the 1st anniversary of the Uma Musume: Pretty Derby mobile game starring Kitasan Black and Satono Diamond.

The story begins at the entrance ceremony of the Tracen Academy in spring. Kitasan Black, still unaware of her dream, begins to pursue her aspirations with a clean slate, while Satono Diamond attempts to win the GI to fulfill her family's long-cherished wish. No one knows what the outcome of the race will be for both of them as they set off with their hearts full of hope.

(Source: Crunchyroll, edited)",7.04,3688,10082,1729,416,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 30, 'name': 'Sports'}]",1,game,420,pg_13,"[{'id': 1997, 'name': 'Studio Kai'}]",412,,,2022.0,winter,188.0,621.0,45.0,14.0,860.0,1728.0,0.9659,0.0341
12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,2011-11-23,2012-10-24,Specials that came with the DVDs of Sekai Tougou Hen.,7.03,3700,6738,5986,2028,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",3,game,360,g,"[{'id': 43, 'name': 'ufotable'}]",413,,,2011.0,fall,211.0,3237.0,169.0,102.0,2267.0,5986.0,0.9547,0.0453
5196,Aria the Origination Picture Drama,2008-04-25,2008-10-25,Picture Dramas bundled on the DVD volumes.,7.03,3707,5326,10664,4565,white,special,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",7,unknown,420,g,"[{'id': 34, 'name': 'Hal Film Maker'}]",414,,,2008.0,spring,251.0,6551.0,211.0,164.0,3492.0,10669.0,0.9649,0.0351
659,Azumanga Daioh: Gekijou Tanpen,2001-12-25,2001-12-25,"In this short movie featuring familiar characters from Azumanga Daioh, Osaka is yet again having a strange dream of Chiyo-Chan's pigtails being posessed. As Chiyo-Chan's pigtails bounce out of the window, who knows if young Chiyo will ever be happy again.

(Source: ANN)",7.03,3710,3021,37954,21361,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,4_koma_manga,369,g,"[{'id': 7, 'name': 'J.C.Staff'}]",415,,,2001.0,fall,308.0,31079.0,272.0,179.0,6140.0,37978.0,0.9881,0.0119
1014,Chicchana Yukitsukai Sugar Specials,2003-08-21,2003-08-28,"When Saga—now 15 years old—arrives at her home after a day of errands, her grandmother Regina discovers an old dress in the attic. At this point, Saga recalls the time her elementary class participated in a play titled ""Princess and Fairy."" She volunteered to play the role of the Princess while her rival Greta played the evil witch. The production of the school play reminded Sugar and the other fairies of the time ""The Bear Pianist"" played in the town not too long ago.",7.03,3716,7121,5143,2196,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}]",2,original,1440,g,"[{'id': 7, 'name': 'J.C.Staff'}]",416,,,2003.0,summer,103.0,3377.0,114.0,104.0,1448.0,5146.0,0.9576,0.0424
13183,Fate/Zero Remix,2012-03-25,2012-04-01,"Two recap specials titled ""Fate/Zero Remix I"" and ""Fate/Zero Remix II"" serve to summarize the first 13 episodes of Fate/Zero.",7.03,3723,3875,23064,7277,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}]",2,light_novel,1440,r,"[{'id': 43, 'name': 'ufotable'}]",417,,,2012.0,winter,666.0,11644.0,459.0,447.0,9858.0,23074.0,0.9607,0.0393
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,2005-07-22,2005-07-22,"Stolen from the famous ""secret"" Air Force base, Area 51, Lupin's most recently stolen treasure holds a secret. Four ""Bloody Angels,"" the toughest women Lupin has ever faced, want the treasure for their own terrorist purposes. Meanwhile Zenigata teams up with a female police officer to hunt Lupin and the terrorists down.

(Source: ANN)",7.03,3733,6752,5949,2360,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}]",1,unknown,5566,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",418,,,2005.0,summer,106.0,3492.0,94.0,87.0,2177.0,5956.0,0.9696,0.0304
2124,Code Geass: Hangyaku no Lelouch Recaps,2006-12-01,2007-02-16,Recap episodes of Code Geass. Also known as episodes 8.5 and 17.5.,7.02,3741,3162,34892,15029,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 23, 'name': 'School'}, {'id': 31, 'name': 'Super Power'}]",2,original,1440,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",419,,,2006.0,fall,555.0,24061.0,494.0,546.0,9260.0,34916.0,0.9702,0.0298
2517,Eikoku Koi Monogatari Emma: Intermission,2007-04-21,2007-04-21,This special is a recap of the first season of Eikoku Koi Monogatari Emma: Intermission as well as a preview of the second season Eikoku Koi Monogatari Emma: Molders Hen.,7.02,3745,7151,5103,2150,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 22, 'name': 'Romance'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",1,unknown,1440,g,[],420,,,2007.0,spring,73.0,3249.0,68.0,82.0,1632.0,5104.0,0.9706,0.0294
7261,Mameshiba,2008-03-01,2013,"In these short animated clips, little dog-faced talking beans appear in people's food and inform them about different facts.",7.02,3764,7218,5016,2428,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",24,original,30,g,[],421,,,2008.0,winter,302.0,3322.0,246.0,184.0,964.0,5018.0,0.9143,0.0857
10807,Nichijou: Original Jikai Yokoku,2011-06-24,2012-06-29,Original next episode trailers included in the Blu-ray and DVD volumes of Nichijou.,7.02,3768,4288,18493,4210,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",25,manga,30,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",422,,,2011.0,spring,755.0,6886.0,1051.0,616.0,9190.0,18498.0,0.9099,0.0901
17391,Senyuu. Specials,2013-04-24,2013-11-22,"Unaired episodes of Senyuu. released with BD/DVD volumes.

1. Yuusha, Nagurareru. / Nise Panda no Seitai (Vol. 1)
2. Shitsujichou no Tabi Sono 1 (Vol. 2)
3. Shitsujichou no Tabi Sono 2 (Vol. 3)
4. Gakuen Senyuu.: Seishun Monogatari (Vol. 4)",7.02,3776,4422,17140,8952,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",4,web_manga,300,pg_13,"[{'id': 334, 'name': 'Ordet'}, {'id': 839, 'name': 'LIDENFILMS'}]",423,,,2013.0,spring,743.0,12188.0,777.0,288.0,3146.0,17142.0,0.9379,0.0621
12823,Shakugan no Shana-tan III (Final): Final Destruction,2012-01-27,2012-05-30,Shakugan no Shana-tan: Final Destruction specials bundled with the limited edition second and sixth volumes of the Shakugan no Shana III (Final) Blu-ray and DVD.,7.02,3777,4255,18774,6718,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}]",2,unknown,540,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",424,,,2012.0,winter,357.0,11465.0,314.0,269.0,6376.0,18781.0,0.969,0.031
14617,Stranger: Mukou Hadan Pilot,2009-04-11,2009-04-11,"Young Nanashi is a drifting samurai under the service of an enigmatic monk who teaches the ways of life. In search for the meaning of life, Nanashi is forced to partake in certain horrendous acts to overcome the corrupt governments of China and Japan. The mysterious and observant samurai is forced to show a dark side to accomplish his goals and rescue society.

[Written by MAL Rewrite]",7.02,3780,5270,10934,4148,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 13, 'name': 'Historical'}, {'id': 21, 'name': 'Samurai'}, {'id': 42, 'name': 'Seinen'}]",1,original,180,r,"[{'id': 4, 'name': 'Bones'}]",425,,,2009.0,spring,310.0,6172.0,163.0,131.0,4167.0,10943.0,0.9731,0.0269
