id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,tv_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
22535,Kiseijuu: Sei no Kakuritsu,2014-10-09,2015-03-26,"All of a sudden, they arrived: parasitic aliens that descended upon Earth and quickly infiltrated humanity by burrowing into the brains of vulnerable targets. These insatiable beings acquire full control of their host and are able to morph into a variety of forms in order to feed on unsuspecting prey.
 
Sixteen-year-old high school student Shinichi Izumi falls victim to one of these parasites, but it fails to take over his brain, ending up in his right hand instead. Unable to relocate, the parasite, now named Migi, has no choice but to rely on Shinichi in order to stay alive. Thus, the pair is forced into an uneasy coexistence and must defend themselves from hostile parasites that hope to eradicate this new threat to their species.

[Written by MAL Rewrite]",8.35,192,41,1590310,970313,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 14, 'name': 'Horror'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}]",24,manga,1380,r,"[{'id': 11, 'name': 'Madhouse'}]",126,thursday,01:29,2014.0,fall,82118.0,1205206.0,38570.0,28369.0,236601.0,1590864.0,0.9579,0.0421
13601,Psycho-Pass,2012-10-12,2013-03-22,"Justice, and the enforcement of it, has changed. In the 22nd century, Japan enforces the Sibyl System, an objective means of determining the threat level of each citizen by examining their mental state for signs of criminal intent, known as their Psycho-Pass. Inspectors uphold the law by subjugating, often with lethal force, anyone harboring the slightest ill-will; alongside them are Enforcers, jaded Inspectors that have become latent criminals, granted relative freedom in exchange for carrying out the Inspectors' dirty work.

Into this world steps Akane Tsunemori, a young woman with an honest desire to uphold justice. However, as she works alongside veteran Enforcer Shinya Kougami, she soon learns that the Sibyl System's judgments are not as perfect as her fellow Inspectors assume. With everything she has known turned on its head, Akane wrestles with the question of what justice truly is, and whether it can be upheld through the use of a system that may already be corrupt.

[Written by MAL Rewrite]",8.35,194,55,1434706,670866,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 39, 'name': 'Police'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Suspense'}]",22,original,1380,r,"[{'id': 10, 'name': 'Production I.G'}]",127,friday,00:45,2012.0,fall,95042.0,833355.0,63898.0,44659.0,398575.0,1435529.0,0.9244,0.0756
30,Neon Genesis Evangelion,1995-10-04,1996-03-27,"Fifteen years after a cataclysmic event known as the Second Impact, the world faces a new threat: monstrous celestial beings called ""Angels"" invade Tokyo-3 one by one. Mankind is unable to defend themselves against the Angels despite utilizing their most advanced munitions and military tactics. The only hope for human salvation rests in the hands of NERV, a mysterious organization led by the cold Gendou Ikari. NERV operates giant humanoid robots dubbed ""Evangelions"" to combat the Angels with state-of-the-art advanced weaponry and protective barriers known as Absolute Terror Fields.

Years after being abandoned by his father, Shinji Ikari, Gendou's 14-year-old son, returns to Tokyo-3. Shinji undergoes a perpetual internal battle against the deeply buried trauma caused by the loss of his mother and the emotional neglect he suffered at the hands of his father. Terrified to open himself up to another, Shinji's life is forever changed upon meeting 29-year-old Misato Katsuragi, a high-ranking NERV officer who shows him a free-spirited maternal kindness he has never experienced.

A devastating Angel attack forces Shinji into action as Gendou reveals his true motive for inviting his son back to Tokyo-3: Shinji is the only child capable of efficiently piloting Evangelion Unit-01, a new robot that synchronizes with his biometrics. Despite the brutal psychological trauma brought about by piloting an Evangelion, Shinji defends Tokyo-3 against the angelic threat, oblivious to his father's dark machinations.

[Written by MAL Rewrite]",8.34,196,50,1503928,873766,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 5, 'name': 'Avant Garde'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}]",26,original,1441,pg_13,"[{'id': 6, 'name': 'Gainax'}, {'id': 103, 'name': 'Tatsunoko Production'}]",128,wednesday,18:30,1995.0,fall,95135.0,1061949.0,45939.0,26276.0,278039.0,1507338.0,0.9521,0.0479
5040,One Outs,2008-10-08,2009-04-01,"Toua Tokuchi is a prodigy when it comes to both baseball and gambling. Pitching nothing but mediocre fastballs, he has made a name for himself by attaining 499 consecutive victories in the game of ""One Outs,"" a one-on-one showdown between a pitcher and a batter. Despite his remarkable abilities, however, Tokuchi sees the sport as nothing more than a way to make some quick money.

When Hiromichi Kojima, a legendary hitter for the Saikyou Saitama Lycaons, witnesses Tokuchi's skills firsthand, he realizes that the man might be exactly what the team needs to get out of their slump. Determined to recruit Tokuchi no matter what, Kojima places his own career on the line and defeats Tokuchi at his own specialty—One Outs.

Forced to become a Lycaon, Tokuchi soon finds himself at odds with the team's owner, Tsuneo Saikawa. After Saikawa refuses to give him a reasonable salary, Tokuchi proposes a special contract: pitching an out will earn him five million yen, but giving up a run will cost him fifty million. With every game having the potential to either make or break him, will Tokuchi be able to outwit those who stand in his way?

[Written by MAL Rewrite]
",8.34,197,905,210226,100787,white,tv,finished_airing,"[{'id': 40, 'name': 'Psychological'}, {'id': 42, 'name': 'Seinen'}, {'id': 30, 'name': 'Sports'}]",25,manga,1380,pg_13,"[{'id': 11, 'name': 'Madhouse'}]",129,NIL,NIL,2008.0,fall,10358.0,122545.0,7279.0,5572.0,64651.0,210405.0,0.9389,0.0611
338,Versailles no Bara,1979-10-10,1980-09-03,"In a time of class stratification and rising tensions amongst the impoverished population, the Austrian Empire sends Princess Marie Antoinette to France to be wed to Crown Prince Louis XVI. The political marriage is arranged to strengthen the alliance between both countries, but the future queen is deeply unsatisfied with her fate being decided for her. Upon arrival in the country, Marie Antoinette is acquainted with Oscar Fançois de Jarjayes—Commander of the Royal Guard.

Due to her father's desire for a son, Oscar is raised as a boy with an expectation to inherit his title as The Commander. Though she is revered by both men and women alike, Oscar cannot help but desire to live life as a woman instead of masquerading as a man. As Oscar reluctantly serves the young, spoiled queen, the growing resentment and suffering of the poor become harder for her to ignore—especially when Marie Antoinette frivolously spends her wealth.

[Written by MAL Rewrite]
",8.34,199,1949,81656,23537,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 38, 'name': 'Military'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",40,manga,1465,pg_13,"[{'id': 65, 'name': 'Tokyo Movie Shinsha'}]",130,wednesday,19:00,1979.0,fall,5193.0,28980.0,4328.0,2628.0,40662.0,81791.0,0.915,0.085
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,2011-04-15,2011-06-24,"Jinta Yadomi is peacefully living as a recluse, spending his days away from school and playing video games at home instead. One hot summer day, his childhood friend, Meiko ""Menma"" Honma, appears and pesters him to grant a forgotten wish. He pays her no mind, which annoys her, but he doesn't really care. After all, Menma already died years ago.

At first, Jinta thinks that he is merely hallucinating due to the summer heat, but he is later on convinced that what he sees truly is the ghost of Menma. Jinta and his group of childhood friends grew apart after her untimely death, but they are drawn together once more as they try to lay Menma's spirit to rest. Re-living their pain and guilt, will they be able to find the strength to help not only Menma move on—but themselves as well?

[Written by MAL Rewrite]",8.34,200,56,1428670,870241,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",11,original,1370,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",131,friday,01:15,2011.0,spring,42902.0,1075876.0,23238.0,17155.0,270734.0,1429905.0,0.9718,0.0282
5081,Bakemonogatari,2009-07-03,2010-06-25,"Koyomi Araragi, a third-year high school student, manages to survive a vampire attack with the help of Meme Oshino, a strange man residing in an abandoned building. Though being saved from vampirism and now a human again, several side effects such as superhuman healing abilities and enhanced vision still remain. Regardless, Araragi tries to live the life of a normal student, with the help of his friend and the class president, Tsubasa Hanekawa.

When fellow classmate Hitagi Senjougahara falls down the stairs and is caught by Araragi, the boy realizes that the girl is unnaturally weightless. Despite Senjougahara's protests, Araragi insists he help her, deciding to enlist the aid of Oshino, the very man who had once helped him with his own predicament.

Through several tales involving demons and gods, Bakemonogatari follows Araragi as he attempts to help those who suffer from supernatural maladies.

[Written by MAL Rewrite]",8.34,201,79,1255777,644901,white,tv,finished_airing,"[{'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",15,light_novel,1508,r,"[{'id': 44, 'name': 'Shaft'}]",132,friday,23:00,2009.0,summer,85867.0,772637.0,55624.0,41072.0,301771.0,1256971.0,0.9231,0.0769
7655,Major S6,2010-04-03,2010-09-25,"The intense Baseball World Cup has reached its conclusion. Gorou Honda has regained his passion for baseball and is once again back in full gear. He has secured a team position with the Hornets and has travelled back to America to prepare for his spectacular debut as a Major League pitcher.

However, Gorou encounters a sudden series of unexpected issues and devastating events follow, crushing his motivation and potentially reducing the baseball career that he has worked tirelessly to maintain into crumbs. In the final season of Major, Gorou must yet again overcome immense hardship in order to save his baseball career. This time there is no simple solution, as the problem is deeply rooted within his own mind...

[Written by MAL Rewrite]",8.34,204,2436,56835,33047,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",25,manga,1440,pg_13,"[{'id': 118, 'name': 'SynergySP'}]",133,NIL,NIL,2010.0,spring,1880.0,44372.0,855.0,646.0,9125.0,56878.0,0.9736,0.0264
6594,Katanagatari,2010-01-26,2010-12-11,"In an Edo-era Japan lush with a variety of sword-fighting styles, Shichika Yasuri practices the most unique one: Kyotouryuu, a technique in which the user's own body is wielded as a blade. The enigmatic seventh head of the Kyotouryuu school, Shichika lives quietly in exile with his sister Nanami until one day—the wildly ambitious strategist Togame barges into their lives.

Togame brazenly requests that Shichika help in her mission to collect twelve unique swords, known as the ""Deviant Blades,"" for the shogunate. Shichika accepts, interested in the girl herself rather than petty politics, and thus sets out on a journey. Standing in their way are the fierce wielders of these legendary weapons as well as other power-hungry entities who seek to thwart Togame's objective. In order to prevail against their enemies, the duo must become an unbreakable team as they forge ahead on a path of uncertainty and peril.

[Written by MAL Rewrite]",8.33,205,342,507677,188602,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 22, 'name': 'Romance'}]",12,light_novel,3000,r,"[{'id': 314, 'name': 'White Fox'}]",134,tuesday,01:10,2010.0,winter,37452.0,226405.0,25387.0,15154.0,203639.0,508037.0,0.9202,0.0798
5420,Kemono no Souja Erin,2009-01-10,2009-12-26,"In the land of Ryoza, the neighboring provinces of Shin-Ou and Tai-Kou have been at peace. Queen Shinou is the ruler of Ryoza and her greatest general, Grand Duke Taikou, defends the kingdom with his army of powerful war-lizards known as the ""Touda."" Although the two regions have enjoyed a long-standing alliance, mounting tensions threaten to spark a fierce civil war.

Within Ake, a village in Tai-Kou tasked with raising the Grand Duke's army, lives Erin, a bright girl who spends her days watching the work of her mother Soyon, the village's head Touda doctor. But while under Soyon's care, a disastrous incident befalls the Grand Duke's strongest Touda, and the peace that Erin and her mother had been enjoying vanishes as Soyon is punished severely. In a desperate attempt to save her mother, Erin ends up falling in a river and is swept towards Shin-Ou.

Unable to return home, Erin must learn to lead a new life with completely different people, all while hunting for the truth of both beasts and humanity itself, with tensions between the two regions constantly escalating.

[Written by MAL Rewrite]",8.33,206,2011,77232,17761,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 36, 'name': 'Slice of Life'}]",50,novel,1500,pg_13,"[{'id': 10, 'name': 'Production I.G'}, {'id': 80, 'name': 'Trans Arts'}]",135,NIL,NIL,2009.0,winter,4743.0,20724.0,3739.0,2653.0,45453.0,77312.0,0.9173,0.0827
