id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,ova_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
5252,One Piece: Romance Dawn Story,2008-11-24,2008-11-24,"The Straw Hat Pirates, searching for the great passage ""Grand Line"", are in trouble when their food runs out! Luffy, searching for food on his own, finds a ship belonging to the pirate, Gary, and takes it over!! He lands at a nearby town...

Luffy was attacked by a young girl, Silk, who mistook him for a member of the other pirate gang. As the two eat a meal, they tell their stories. Meanwhile, Gary and his band are burning with anger at Luffy, demanding payment from the town's defenseless citizens...!!

(Source: jumpland.com/animetour/op/index_en.html)",7.36,2158,2723,45283,23100,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,manga,1980,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",245,,,2008.0,fall,680.0,36189.0,364.0,262.0,7831.0,45326.0,0.9862,0.0138
1170,Slayers Special,1996-07-25,1997-05-25,"In these three self-contained half-hour stories, Lina Inverse and her partner, Naga The Serpent, take on a variety of jobs for quick cash, food, and/or their own skins. The first episode, ""The Scary Chimera Plan,"" pits them against a lunatic magician who intends to use Lina to create a fearsome, spell-slinging monster. Then, in ""Jeffry's Knighthood,"" they're hired by an overprotective mother to see that her son - a young man barely capable of holding a sword - becomes a respected knight, by ""helping"" him fight off the marauding soldiers terrorizing the area. Finally, ""Mirror, Mirror"" puts the two in a race to hunt down and capture (for bounty, of course) a rogue sorceror who's found an ancient artifact that can create loyal duplicates of anything or anyone, including his enemies. 

(Source: ANN)",7.36,2167,4323,18112,9140,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",3,light_novel,1740,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",246,,,1996.0,summer,293.0,13562.0,269.0,142.0,3854.0,18120.0,0.9773,0.0227
23319,"Suisei no Gargantia: Meguru Kouro, Haruka",2014-09-27,2015-04-04,"A 2-episode OVA for Suisei no Gargantia revealed during an announcement at AnimeJapan 2014.

(Source: MAL News)",7.36,2168,3008,38256,17330,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}]",2,original,3195,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",247,,,2014.0,summer,1749.0,24644.0,1054.0,364.0,10454.0,38265.0,0.9629,0.0371
975,Yokohama Kaidashi Kikou,1998-05-21,1998-12-02,"After a disaster leaves the world in a state of decline, the remaining human population lives out their lives peacefully and quietly in the twilight of the human age. Alpha Hatsuseno is an android who works at a cafe bordering Yokohama that rarely gets visitors, and is waiting for her owner to return.

One day, another android, the courier Kokone Takatsu, brings Alpha a package from her master. Inside is a camera, given to Alpha so she can take pictures to reminisce about.

Yokohama Kaidashi Kikou is a slow and contemplative anime that follows an android girl as she takes beautiful pictures and experiences touching moments, all amidst a calming sense of peace.

[Written by MAL Rewrite]
",7.36,2172,3279,32595,11944,white,ova,finished_airing,"[{'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",2,manga,1740,g,"[{'id': 30, 'name': 'Ajia-Do'}]",248,,,1998.0,spring,1128.0,15114.0,506.0,284.0,15635.0,32667.0,0.9758,0.0242
17875,Papa no Iukoto wo Kikinasai! OVA,2013-06-25,2015-03-25,Limited edition episode included with pre-orders for the 13th and 18th light novel volumes.,7.35,2181,3102,35881,20935,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 36, 'name': 'Slice of Life'}]",2,light_novel,1500,pg_13,"[{'id': 91, 'name': 'feel.'}]",249,,,2013.0,spring,3061.0,26000.0,1047.0,494.0,5284.0,35886.0,0.9571,0.0429
6572,Shakugan no Shana S,2009-10-23,2010-09-29,"Find out what happens when Yuji accidentally triggers a found Treasure Tool while it's pointed at Shana! Then, Yuji teams up with Wilhelmina to stalk their fiery friend—whose secrecy has become unsettling. Finally, in a two-part special, Shana tracks a Denizen's trail by sorting through a Torch's memories for clues. Her sleuth skills reveal a teenage girl's heartwarming last days and a predator with a serious identity crisis!

(Source: FUNimation)",7.35,2188,1975,79843,38960,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 37, 'name': 'Supernatural'}]",4,light_novel,1695,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",250,,,2009.0,fall,3255.0,55137.0,1772.0,1171.0,18533.0,79868.0,0.9632,0.0368
2978,Shin Getter Robo,2004-04-09,2004-09-10,"Humanity is under attack by demonic creatures called Oni. Unable to fight back by any other means, the scientist Dr. Saotome creates a series of giant robots that harness the mysterious power of Getter Rays, giving them the strength necessary to fight the Oni. The strongest of these is Getter Robo, and Saotome must enlist three very different men to pilot it - martial artist Ryoma Nagare, criminal leader Hayato Jin, and monk Benkei Musashibou. Together, the Getter Team fights to end the Oni menace forever.

(Source: ANN)",7.35,2189,5664,9161,3601,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 6, 'name': 'Demons'}, {'id': 14, 'name': 'Horror'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",13,original,1440,r,"[{'id': 112, 'name': ""Brain's Base""}]",251,,,2004.0,spring,456.0,4676.0,281.0,277.0,3478.0,9168.0,0.9391,0.0609
1072,Sweat Punch,2002-03-02,2006-07-01,Sweat Punch is a series of five Studio 4°C shorts collected as a direct-to-DVD package film entitled Deep Imagination.,7.35,2191,3110,35710,15237,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 18, 'name': 'Mecha'}]",5,original,660,r+,"[{'id': 13, 'name': 'Studio 4°C'}]",252,,,2002.0,winter,1221.0,18527.0,1427.0,851.0,13705.0,35731.0,0.9362,0.0638
13837,Detective Conan Bonus File: Fantasista Flower,2012-04-14,2012-04-14,"""Fantasista Flower"" is a side-story OVA related to The Eleventh Striker. 

(Source: Detective Conan World) ",7.35,2206,5830,8606,3646,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,unknown,1500,g,[],253,,,2012.0,spring,135.0,6184.0,109.0,154.0,2031.0,8613.0,0.9695,0.0305
17643,Little Busters!: Sekai no Saitou wa Ore ga Mamoru!,2013-08-28,2013-08-28,"A special unaired episode of Little Busters! sent to those who bought all 9 BD/DVD volumes of the anime. This episode includes the story about ""Mask the Saitou.""",7.35,2217,3595,27198,13113,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,visual_novel,1440,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",254,,,2013.0,summer,426.0,18543.0,324.0,154.0,7753.0,27200.0,0.9824,0.0176
7972,"Chi's Sweet Home: Chi to Kocchi, Deau.",2010-04-23,2010-04-23,Chi meets someone new at the park and tries to befriend him.,7.34,2223,6404,6776,2941,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",1,manga,780,g,"[{'id': 11, 'name': 'Madhouse'}]",255,,,2010.0,spring,109.0,4236.0,84.0,87.0,2261.0,6777.0,0.9748,0.0252
23383,D-Frag!*,2014-09-22,2014-09-22,"After Sakura Mizukami shows up at the Kazama household to ask for a favor, Kenji Kazama and his sister Noe end up unwillingly participating in a footrace at the local shrine. Intent on winning the prize—spring water that only appears once per year—Sakura recruited the Kazama siblings to guarantee her victory. But when Sakura's clubmates, Chitose Karasuyama and Roka Shibasaki, enter the race as well, the girls' competitive energy is unleashed and the contest immediately develops into an all out battle where no victor is certain. What's more, Noe, fed up with Sakura's constant teasing, has no interest in helping her win, and the battle rages not only on the field, but between the divided team members.

[Written by MAL Rewrite]",7.34,2227,2368,59278,33231,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 42, 'name': 'Seinen'}]",1,manga,1452,pg_13,"[{'id': 112, 'name': ""Brain's Base""}]",256,,,2014.0,summer,804.0,48370.0,367.0,176.0,9570.0,59287.0,0.9908,0.0092
17641,Date A Live: Date to Date,2013-12-06,2013-12-06,"Bundled with the 9th volume of the original novel, it is the unaired 13th episode of the TV series. ",7.34,2230,1060,175880,100766,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}]",1,light_novel,1435,pg_13,"[{'id': 292, 'name': 'AIC PLUS+'}]",257,,,2013.0,fall,2380.0,146578.0,954.0,712.0,25354.0,175978.0,0.9905,0.0095
10928,Nogizaka Haruka no Himitsu: Finale,2012-08-19,2012-11-28,"Yuuto and Haruka are looking forward to spending time together on a school trip. However, Shina finally works up the nerve to tell Yuuto she has feelings for him. This event drives a wedge between Haruka and Yuuto and forces them to confront how they feel.

(Source: ANN)",7.34,2243,3164,34813,18725,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}]",4,unknown,1500,pg_13,"[{'id': 51, 'name': 'Diomedéa'}]",258,,,2012.0,summer,889.0,25964.0,585.0,373.0,7010.0,34821.0,0.9725,0.0275
31327,Shokugeki no Souma OVA,2016-05-02,2016-07-04,New OVAs bundled with the 18th and 19th volumes of the Shokugeki no Souma manga. ,7.34,2256,1563,110590,54703,white,ova,finished_airing,"[{'id': 9, 'name': 'Ecchi'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",2,manga,1500,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",259,,,2016.0,spring,5393.0,80641.0,1899.0,756.0,22170.0,110859.0,0.9761,0.0239
1146,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,1993-09-25,1993-09-25,"After his recent battle in space, Tenchi Masaki believes that his fighting days are over. Unfortunately, his life is far from peaceful since Aeka Jurai Masaki and Ryouko Hakubi—the two women giving him the most grief—cannot seem to get along, continuing to fight over who gets to be Tenchi's lover. 

Since their usual romantic strategies fail, Aeka and Ryouko decide to research how to woo a man. After spending hours going through shoujo manga, the two decide to act like the girls they've read about and put Tenchi through various scenarios, with the hope that he will fall in love with one of them.

[Written by MAL Rewrite]",7.34,2259,4739,14315,7303,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,original,2595,r+,"[{'id': 48, 'name': 'AIC'}]",260,,,1993.0,summer,255.0,10714.0,159.0,131.0,3065.0,14324.0,0.9798,0.0202
16762,Mirai Nikki: Redial,2013-06-19,2013-06-19,"Yuno Gasai lives a normal life as a first-year in high school. She gets along well with her parents and even has a small circle of friends. However, she cannot help but feel as if someone is missing from her life, someone so important to her that it was as if she had lived another life trying desperately to stay with them.

After a class trip to the beach, Yuno returns home; but in the middle of the night, she receives strange messages from a voice only she can hear. The voice informs her of the person she is desperate to meet and that she must find him. Soon, she finds herself in a mysterious realm, her only goal being reunited with the person she cannot remember. Though obstacles stand in her way, Yuno will stop at nothing to meet her beloved once again.

[Written by MAL Rewrite]",7.33,2265,561,325151,204523,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 40, 'name': 'Psychological'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1797,r,"[{'id': 163, 'name': 'asread.'}]",261,,,2013.0,spring,3258.0,287011.0,1236.0,782.0,32981.0,325268.0,0.9938,0.0062
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,2002-12-21,2003-12-21,"On an archaelogical mission to the end of the known universe, Professor Daiba unwitting unleashes an ancient horror from its confines. Five years later the malevolent alien force sets in motion a plan which reunites the various crewmembers of the Arcadia to sail the stars once more as well as bring Tadashi Daiba to meet Harlock for the first time (again). 

(Source: ANN) ",7.33,2278,6217,7334,2299,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}, {'id': 29, 'name': 'Space'}]",13,unknown,1500,pg_13,"[{'id': 11, 'name': 'Madhouse'}]",262,,,2002.0,fall,317.0,3181.0,223.0,173.0,3445.0,7339.0,0.946,0.054
23725,Strike Witches: Operation Victory Arrow,2014-12-12,2015-07-31,"Operation Victory Arrow is set in the period between the end of Operation Mars in the second television series and the 2012 Strike Witches movie. The three 30-minute short stories depict the lives of the members who returned to their respective homes.

(Source: ANN)",7.33,2281,3882,22966,8969,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 9, 'name': 'Ecchi'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}]",3,original,1710,r+,"[{'id': 300, 'name': 'SILVER LINK.'}]",263,,,2014.0,fall,1062.0,12846.0,507.0,277.0,8277.0,22969.0,0.9659,0.0341
9611,Aa! Megami-sama! (2011),2011-02-23,2013-08-23,"OVAs bundled with volumes 42, 43 & 46 of the Aa! Megami-sama! manga. ",7.33,2287,4076,20569,8808,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",3,manga,1698,pg_13,"[{'id': 48, 'name': 'AIC'}]",264,,,2011.0,winter,2020.0,11960.0,701.0,388.0,5498.0,20567.0,0.9471,0.0529
1394,Future GPX Cyber Formula Saga,1996-08-01,1997-07-25,"After his disappointing loss in the last round of the 14th Cyber Formula World Grand Prix, which causes him the championship, Hayato Kazami decides that he needs a change and switches over to the Sugo Garland SF-03 for the 15th Cyber Formula World Grand Prix while he waits for the newest Asurada design. However, his hope to make up for the past year's letdown is made difficult when Aoi ZIP Formula undergoes a major restructuring and brings in Kyoshiro Nagumo as the new president of the team. The new car that he brought to the team, driven by newcomer Phil Fritz, is seemingly unbeatable...

(Source: ANN)",7.33,2295,9368,2252,882,white,ova,finished_airing,"[{'id': 3, 'name': 'Cars'}, {'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",8,original,1800,r+,"[{'id': 14, 'name': 'Sunrise'}]",265,,,1996.0,summer,75.0,1275.0,48.0,66.0,789.0,2253.0,0.9494,0.0506
15439,"Kono Danshi, Ningyo Hiroimashita.",2012-11-09,2012-11-09,"Shima Kawauchi was taken in by his kind grandfather following the divorce of his unloving parents. His grandfather passes away in due time, leaving Shima all alone. Consumed by grief, he cries by the oceanside at night when an accident causes him to fall into the water. Unable to swim, Shima nearly drowns but is saved by an incredibly handsome merman. Seeing Shima's emotional state, the merman—who Shima names Isaki—insists that Shima take him home until he fully recovers. However, as they settle into their space together, the two start to form a bond that transcends both species and gender.

[Written by MAL Rewrite]",7.33,2303,3131,35332,17689,white,ova,finished_airing,"[{'id': 28, 'name': 'Boys Love'}, {'id': 10, 'name': 'Fantasy'}]",1,original,1680,pg_13,"[{'id': 291, 'name': 'CoMix Wave Films'}]",266,,,2012.0,fall,576.0,26463.0,197.0,313.0,7802.0,35351.0,0.9856,0.0144
10531,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,2011-04-16,2011-04-16,Another Detective Conan Magic File.,7.32,2318,5680,9101,4024,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 27, 'name': 'Shounen'}]",1,unknown,1500,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",267,,,2011.0,spring,144.0,6708.0,114.0,136.0,2005.0,9107.0,0.9725,0.0275
5593,Dogs: Bullets & Carnage,2009-05-19,2009-07-17,"It is sometime in the future, where a certain European city extends far underground, even secret, dark levels that have the key to the past. Ex-assassin Mihai has returned and is living with Kiri, who now runs a restaurant. Sword-wielding Naoto, Haine (white hair), a mysterious product of genetic engineering and his sometime partner Badou (eyepatch).

(Source: ANN)",7.32,2319,2389,58293,27881,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 42, 'name': 'Seinen'}]",4,manga,950,r,"[{'id': 287, 'name': 'David Production'}]",268,,,2009.0,spring,1707.0,36723.0,1085.0,976.0,17818.0,58309.0,0.9647,0.0353
