id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,bypopularity_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
849,Suzumiya Haruhi no Yuuutsu,2006-04-03,2006-07-03,"If a survey were conducted to see if people believed in aliens, time travelers, or maybe espers, most would say they do not; average high school student Kyon considers himself among the non-believers. However, on his first day of school, he meets a girl who soon turns his world upside down.

During class introductions, the beautiful Haruhi Suzumiya boldly announces her boredom with ""normal"" people and her intention of meeting supernatural beings. Dumbfounded, Kyon learns of her frustration with the lack of paranormal-focused clubs at their school and unwittingly inspires her to start her own club. She creates the Spreading Fun all Over the World with Haruhi Suzumiya Brigade, otherwise known as the SOS Brigade. 

Following the SOS Brigade's founding, Haruhi manages to recruit Kyon and three other members: quiet bookworm Yuki Nagato, shy upperclassman Mikura Asahina, and perpetually positive Itsuki Koizumi. Despite their normal appearance, the new members of the SOS Brigade each carry their own secrets related to Haruhi. Caught up in the mystery surrounding the eccentric club leader, Kyon is whisked away on a series of misadventures by Haruhi and the SOS Brigade, each one bringing him closer to the truth about who and what she is.

[Written by MAL Rewrite]
",7.84,795.0,151,832641,431649,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 20, 'name': 'Parody'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 36, 'name': 'Slice of Life'}]",14,light_novel,1420,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",151,monday,00:00,2006.0,spring,33247.0,537391.0,27042.0,22697.0,213081.0,833458.0,0.9403,0.0597
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,2013-07-05,2013-09-27,"Makoto Naegi, a teenager with no remarkable talent, is surprised to learn that he has been accepted into Hope's Peak Private Academy: an elite school that gathers the best students from various fields. Despite believing his admission was just a fluke, Naegi is delighted to attend an institution known for ensuring success to those who graduate. Determined, he enters the front doors of the prestigious academy.

However, after losing consciousness inside, Naegi wakes up in a seemingly abandoned classroom. Failing to comprehend how he got there, Naegi begins to explore, and to his surprise, finds his classmates assembled in the gym. While everyone is trying to figure out what happened, they are confronted by the school principal—Monokuma, a robotic teddy bear. The mysterious toy explains that the freshmen are trapped inside the school with only one means of escape—kill a classmate without being discovered.

Tension fills the air as Naegi and his classmates realize that they are faced with two choices: participate in Monokuma's killing game, or reside together in the school for the rest of their lives.

[Written by MAL Rewrite]
",7.24,2709.0,152,831395,475140,white,tv,finished_airing,"[{'id': 14, 'name': 'Horror'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 23, 'name': 'School'}]",13,game,1440,r,"[{'id': 456, 'name': 'Lerche'}]",152,friday,01:35,2013.0,summer,30240.0,620422.0,14307.0,22570.0,144250.0,831789.0,0.9557,0.0443
20787,Black Bullet,2014-04-08,2014-07-01,"In the year 2021, a parasitic virus known as ""Gastrea"" infects humans and turns them into monsters. What is left of mankind now lives within the Monolith walls, walls that are made of Varanium, the only material that can hurt Gastrea.

To counter the threat that the Gastrea pose, ""Cursed Children""—female children whose bodies contain trace amounts of the virus which grant them superhuman abilities—officially called Initiators by the Tendo Civil Security, are given partners called Promoters, people who work to guide and protect the young Initiators. These teams of two are sent out on missions to fight the monsters created by the Gastrea virus and keep them at bay. 

Black Bullet revolves around the team of Enju Aihara, an Initiator, and Satomi Rentaro, a Promoter, as they go on missions to fight the growing threat of Gastrea in their hometown of Tokyo.

[Written by MAL Rewrite]",7.12,3299.0,153,829692,438830,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}]",13,light_novel,1440,r,"[{'id': 290, 'name': 'Kinema Citrus'}, {'id': 1109, 'name': 'Orange'}]",153,tuesday,22:30,2014.0,spring,34072.0,579270.0,18393.0,27847.0,170319.0,829901.0,0.9443,0.0557
1689,Byousoku 5 Centimeter,2007-03-03,2007-03-03,"What happens when two people love each other but just aren't meant to be together? Takaki Toono and Akari Shinohara are childhood friends, but circumstances beyond their control tear them apart. They promise to stay in contact, and although the progression of time widens the distance between them, the chain of memories remains ever-present.

Byousoku 5 Centimeter is a romantic drama that focuses on the mundane and harsh reality of long-distance relationships. Stuck in the past and unable to make any new memories, Takaki and Akari cling to the hope of seeing each other again. They live their everyday lives half-heartedly, both hurting themselves and the people around them.

[Written by MAL Rewrite]",7.62,1267.0,154,827699,496769,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 36, 'name': 'Slice of Life'}]",3,original,1375,pg_13,"[{'id': 291, 'name': 'CoMix Wave Films'}]",154,NIL,NIL,2007.0,winter,14788.0,620807.0,7384.0,5655.0,180249.0,828883.0,0.9843,0.0157
23289,Gekkan Shoujo Nozaki-kun,2014-07-07,2014-09-22,"Chiyo Sakura is a cheerful high school girl who has fallen head over heels for the oblivious Umetarou Nozaki. Much to Chiyo's confusion, when she confesses to her beloved Nozaki, he hands her an unfamiliar autograph. As it turns out, the stoic teenage boy is actually a respected shoujo mangaka, publishing under the pen name Sakiko Yumeno! A series of misunderstandings leads to Chiyo becoming one of Nozaki's manga assistants.

Throughout the hilarious events that ensue, she befriends many of her quirky schoolmates, including her seemingly shameless fellow assistant, Mikoto Mikoshiba, and the ""Prince of the School,"" Yuu Kashima. Gekkan Shoujo Nozaki-kun follows Chiyo as she strives to help Nozaki with his manga and hopes that he will eventually notice her feelings.

[Written by MAL Rewrite]",7.86,764.0,155,823641,445536,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",12,4_koma_manga,1440,pg_13,"[{'id': 95, 'name': 'Doga Kobo'}]",155,monday,01:05,2014.0,summer,42161.0,567879.0,23090.0,20578.0,170119.0,823827.0,0.947,0.053
35073,Overlord II,2018-01-09,2018-04-03,"Ainz Ooal Gown, the undead sorcerer formerly known as Momonga, has accepted his place in this new world. Though it bears similarities to his beloved virtual reality game Yggdrasil, it still holds many mysteries which he intends to uncover, by utilizing his power as ruler of the Great Tomb of Nazarick. However, ever since the disastrous brainwashing of one of his subordinates, Ainz has become wary of the impending dangers of the Slane Theocracy, as well as the possible existence of other former Yggdrasil players. Meanwhile, Albedo, Demiurge and the rest of Ainz's loyal guardians set out to prepare for the next step in their campaign: Nazarick's first war…

Overlord II picks up immediately after its prequel, continuing the story of Ainz Ooal Gown, his eclectic army of human-hating guardians, and the many hapless humans affected by the Overlord's arrival.

[Written by MAL Rewrite]",7.76,945.0,156,823272,503729,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 11, 'name': 'Game'}, {'id': 37, 'name': 'Supernatural'}]",13,light_novel,1420,r,"[{'id': 11, 'name': 'Madhouse'}]",156,tuesday,22:30,2018.0,winter,40493.0,667362.0,10533.0,10882.0,97240.0,826510.0,0.9741,0.0259
19,Monster,2004-04-07,2005-09-28,"Dr. Kenzou Tenma, an elite neurosurgeon recently engaged to his hospital director's daughter, is well on his way to ascending the hospital hierarchy. That is until one night, a seemingly small event changes Dr. Tenma's life forever. While preparing to perform surgery on someone, he gets a call from the hospital director telling him to switch patients and instead perform life-saving brain surgery on a famous performer. His fellow doctors, fiancée, and the hospital director applaud his accomplishment; but because of the switch, a poor immigrant worker is dead, causing Dr. Tenma to have a crisis of conscience.

So when a similar situation arises, Dr. Tenma stands his ground and chooses to perform surgery on the young boy Johan Liebert instead of the town's mayor. Unfortunately, this choice leads to serious ramifications for Dr. Tenma—losing his social standing being one of them. However, with the mysterious death of the director and two other doctors, Dr. Tenma's position is restored. With no evidence to convict him, he is released and goes on to attain the position of hospital director. 

Nine years later when Dr. Tenma saves the life of a criminal, his past comes back to haunt him—once again, he comes face to face with the monster he operated on. He must now embark on a quest of pursuit to make amends for the havoc spread by the one he saved.

[Written by MAL Rewrite]",8.82,25.0,157,815393,261426,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 42, 'name': 'Seinen'}, {'id': 41, 'name': 'Suspense'}]",74,manga,1440,r+,"[{'id': 11, 'name': 'Madhouse'}]",157,wednesday,00:40,2004.0,spring,91811.0,281182.0,59822.0,28133.0,356947.0,817895.0,0.8925,0.1075
2251,Baccano!,2007-07-27,2007-11-02,"During the early 1930s in Chicago, the transcontinental train, Flying Pussyfoot, is starting its legendary journey that will leave a trail of blood all over the country. At the same time in New York, the ambitious scientist Szilard and his unwilling aide Ennis are looking for missing bottles of the immortality elixir. In addition, a war between the mafia groups is getting worse. On board the Advena Avis, in 1711, alchemists are about to learn the price of immortality.

Based on the award-winning light novels of the same name, Baccano! follows several events that initially seem unrelated, both in time and place, but are part of a much bigger story—one of alchemy, survival, and immortality. Merging these events together are the kindhearted would-be thieves, Isaac and Miria, connecting various people, all of them with their own hidden ambitions and agendas, and creating lifelong bonds and consequences for everyone involved.

[Written by MAL Rewrite] ",8.39,170.0,158,815050,339383,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}]",13,light_novel,1480,r,"[{'id': 112, 'name': ""Brain's Base""}]",158,friday,00:30,2007.0,summer,39562.0,405115.0,33734.0,20822.0,316592.0,815825.0,0.9331,0.0669
27775,Plastic Memories,2015-04-05,2015-06-28,"Eighteen-year-old Tsukasa Mizugaki has failed his college entrance exams, but after pulling some strings, he manages to land a job at the Sion Artificial Intelligence Corporation. SAI Corp is responsible for the creation of ""Giftias""—highly advanced androids which are almost indiscernible from normal humans. However, unlike humans, Giftias have a maximum lifespan of 81,920 hours, or around nine years and four months. Terminal Service One, the station Tsukasa was assigned to, is responsible for collecting Giftias that have met their expiration date, before they lose their memories and become hostile.

Promptly after joining Terminal Service One, Tsukasa is partnered with a beautiful Giftia named Isla. She is a Terminal Service veteran and considered the best in Giftia retrievals, contrary to her petite figure and placid nature. Time is fleeting though, and Tsukasa must come to terms with his feelings for Isla before her time is up. No matter how much someone desires it, nothing lasts forever.

[Written by MAL Rewrite]",7.92,666.0,159,814720,401544,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}]",13,original,1440,pg_13,"[{'id': 95, 'name': 'Doga Kobo'}]",159,sunday,00:30,2015.0,spring,40680.0,501362.0,24652.0,27112.0,220976.0,814782.0,0.9365,0.0635
15451,High School DxD New,2013-07-07,2013-09-22,"The misadventures of Issei Hyoudou, high school pervert and aspiring Harem King, continue on in High School DxD New. As the members of the Occult Research Club carry out their regular activities, it becomes increasingly obvious that there is something wrong with their Knight, the usually composed and alert Yuuto Kiba. Soon, Issei learns of Kiba's dark, bloody past and its connection to the mysterious Holy Swords. Once the subject of a cruel experiment, Kiba now seeks revenge on all those who wronged him.

With the return of an old enemy, as well as the appearance of two new, Holy Sword-wielding beauties, it isn't long before Issei and his Devil comrades are plunged into a twisted plot once more.

[Written by MAL Rewrite]",7.5,1635.0,160,810375,528111,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",12,light_novel,1612,r+,"[{'id': 120, 'name': 'TNK'}]",160,sunday,20:30,2013.0,summer,22723.0,713623.0,8803.0,11330.0,54307.0,810786.0,0.9752,0.0248
