id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,all_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
3091,xxxHOLiC: Kei,2008-04-04,2008-06-27,"Kimihiro Watanuki's life was never really normal. But in addition to his ability to see spirits, this sequel to xxxHOLiC finds him still slaving away for Yuuko, the bizarre owner of a strange shop, who promised to rid him of this ability. However, this otherworldly woman can only do so when he has worked enough to earn his wish. Such is the way for anyone who finds their way into the shop to have their request granted: a compensation equal to their wish must be paid. 

In this odd shop that straddles the world of the living and the dead, Watanuki finds himself doing household chores for the seemingly lazy Yuuko and her companions, while also helping out clients. Along with his classmates, supposed romantic rival Shizuka Doumeki and his crush Himawari Kunogi, Watanuki deals with the many misfortunes surrounding Yuuko's customers, as well as those that closely follow him and his friends.

[Written by MAL Rewrite]",8.23,291,1396,128638,59676,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",13,manga,1450,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",291,NIL,NIL,2008.0,spring,4294.0,82058.0,3215.0,2263.0,36920.0,128750.0,0.9575,0.0425
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,2015-04-03,2015-06-26,"With the Volunteer Service Club now firmly established, it is receiving more requests from students in search of solutions to their various issues. However, the club members often struggle to see eye to eye when it comes to their problem-solving ideals. The suggestions that Hachiman Hikigaya recommends frequently clash with those of Yukino Yukinoshita, fracturing the relationships within the club. 

Despite their differences, with the trio constantly trying to find common ground, they may soon reach a point where they discover something genuine.

[Written by MAL Rewrite]
",8.23,292,130,910248,588490,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",13,light_novel,1440,pg_13,"[{'id': 91, 'name': 'feel.'}]",292,friday,01:28,2015.0,spring,30940.0,746709.0,11634.0,8303.0,112862.0,910448.0,0.9781,0.0219
43325,Yuukoku no Moriarty 2nd Season,2021-04-04,2021-06-27,"Great Britain is ablaze with news of a so-called ""Lord of Crime,"" a criminal mastermind responsible for the downfall of several unruly nobles. In truth, the Lord of Crime is not an individual, but rather a group consisting of William James Moriarty and his two brothers, Louis and Albert. Together, they wish to destroy everything rotten about their current world and create a new, fair society for all. To accomplish their goal, they must commit criminal acts, which the great detective Sherlock Holmes and his partner, John H. Watson, cannot abide by. A dangerous cat and mouse game begins between the Lord of Crime and Sherlock, with each trying to outwit the other. Yet Sherlock, despite his skills, has no idea that his foe is right under his nose.

Involved with both parties is a woman named Irene Adler, who is as beautiful as she is cunning. No stranger to scandal, Irene has embroiled herself in one that may be too big even for her, as the classified documents she stole could shake the very foundations of the British Empire. Can Irene be saved, or does a deadly future await her?

[Written by MAL Rewrite]",8.23,293,1064,174455,68715,white,tv,finished_airing,"[{'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 27, 'name': 'Shounen'}, {'id': 41, 'name': 'Suspense'}]",13,manga,1433,r,"[{'id': 10, 'name': 'Production I.G'}]",293,sunday,22:30,2021.0,spring,22858.0,82230.0,4548.0,2423.0,63032.0,175091.0,0.9602,0.0398
585,Mimi wo Sumaseba,1995-07-15,1995-07-15,"Shizuku Tsukishima is an energetic 14-year-old girl who enjoys reading and writing poetry in her free time. Glancing at the checkout cards of her books one evening, she notices that her library books are frequently checked out by a boy named Seiji Amasawa. Curiosity strikes Shizuku, and she decides to search for the boy who shares her love for literature.

Meeting a peculiar cat on the train, Shizuku follows the animal and is eventually led to a quaint antique shop, where she learns about a cat statuette known as ""The Baron."" Taking an interest in the shop, she surprisingly finds Seiji, and the two quickly befriend one another. Shizuku learns while acquainting herself with Seiji that he has a dream that he would like to fulfill, causing her dismay as she remains uncertain of her future and has yet to recognize her talents.

However, as her relationship with Seiji grows, Shizuku becomes determined to work toward a goal. Guided by the whispers of her heart and inspiration from The Baron, she resolves to carve out her own potential and dreams.

[Written by MAL Rewrite]
",8.22,294,644,290011,163300,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}]",1,manga,6660,g,"[{'id': 21, 'name': 'Studio Ghibli'}]",294,NIL,NIL,1995.0,summer,4147.0,214743.0,1689.0,618.0,69562.0,290759.0,0.9921,0.0079
40853,Stand By Me Doraemon 2,2020-11-20,2020-11-20,"After reminiscing about his late grandmother, Nobita Nobi wishes to see her again and asks Doraemon to return them to the past. Following the wholesome reunion of the two, Nobita's grandmother confesses that she hopes to meet his future bride. Nobita accepts her request out of filial love and quickly scrambles into the time machine as he and Doraemon journey forward in time.

However, when the duo warps to Nobita's wedding day, they discover that the future Nobita is missing from the ceremony! Determined to set things right, Doraemon and Nobita embark on a mission to search for Nobita's future self and encourage him to discover the happiness he deserves.

[Written by MAL Rewrite]",8.22,295,4743,14286,7626,white,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}]",1,manga,5748,pg,"[{'id': 235, 'name': 'Shirogumi'}, {'id': 247, 'name': 'Shin-Ei Animation'}]",295,NIL,NIL,2020.0,fall,316.0,9419.0,118.0,119.0,4420.0,14392.0,0.9835,0.0165
6,Trigun,1998-04-01,1998-09-30,"Vash the Stampede is the man with a $$60,000,000,000 bounty on his head. The reason: he's a merciless villain who lays waste to all those that oppose him and flattens entire cities for fun, garnering him the title ""The Humanoid Typhoon."" He leaves a trail of death and destruction wherever he goes, and anyone can count themselves dead if they so much as make eye contact—or so the rumors say. In actuality, Vash is a huge softie who claims to have never taken a life and avoids violence at all costs.

With his crazy doughnut obsession and buffoonish attitude in tow, Vash traverses the wasteland of the planet Gunsmoke, all the while followed by two insurance agents, Meryl Stryfe and Milly Thompson, who attempt to minimize his impact on the public. But soon, their misadventures evolve into life-or-death situations as a group of legendary assassins are summoned to bring about suffering to the trio. Vash's agonizing past will be unraveled and his morality and principles pushed to the breaking point.

[Written by MAL Rewrite]",8.22,296,238,644812,311071,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",26,manga,1480,pg_13,"[{'id': 11, 'name': 'Madhouse'}]",296,thursday,01:15,1998.0,spring,34932.0,386583.0,29136.0,15997.0,179101.0,645749.0,0.9301,0.0699
5460,Detective Conan Movie 13: The Raven Chaser,2009-04-18,2009-04-18,"Kudou Shinichi is living his life as Edogawa Conan, but those days seem like they might end pretty soon. The Black Syndicate is coming dangerously close to learning the truth about Shinichi having survived. Conan and everybody around him may end up dead if he doesn't manage to find Irish—a member of the Black Organization who has infiltrated the police forces, currently investigating a big serial murder case.",8.22,297,2522,52504,29657,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6660,pg_13,"[{'id': 65, 'name': 'Tokyo Movie Shinsha'}]",297,NIL,NIL,2009.0,spring,901.0,45179.0,314.0,374.0,5785.0,52553.0,0.9869,0.0131
38680,Fruits Basket 1st Season,2019-04-06,2019-09-21,"Tooru Honda has always been fascinated by the story of the Chinese Zodiac that her beloved mother told her as a child. However, a sudden family tragedy changes her life, and subsequent circumstances leave her all alone. Tooru is now forced to live in a tent, but little does she know that her temporary home resides on the private property of the esteemed Souma family. Stumbling upon their home one day, she encounters Shigure, an older Souma cousin, and Yuki, the ""prince"" of her school. Tooru explains that she lives nearby, but the Soumas eventually discover her well-kept secret of being homeless when they see her walking back to her tent one night.

Things start to look up for Tooru as they kindly offer to take her in after hearing about her situation. But soon after, she is caught up in a fight between Yuki and his hot-tempered cousin, Kyou. While trying to stop them, she learns that the Souma family has a well-kept secret of their own: whenever they are hugged by a member of the opposite sex, they transform into the animals of the Chinese Zodiac.

With this new revelation, Tooru will find that living with the Soumas is an unexpected adventure filled with laughter and romance.

[Written by MAL Rewrite]",8.22,298,241,633835,283292,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",25,manga,1434,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",298,saturday,01:23,2019.0,spring,69622.0,343314.0,29285.0,24078.0,171168.0,637467.0,0.9163,0.0837
36371,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,2019-11-29,2019-11-29,"At the behest of Admiral Yang Wen-li, defected intelligence officer Commander Baghdash makes an emergency broadcast announcing that the National Salvation Military Council staged a coup under the direction of the Galactic Empire. Despite the lack of physical evidence, this debilitating declaration inspires former Rear Admiral Andrew Lynch to reveal his own role in sowing discord within the Free Planets Alliance. A fatal shootout between Lynch and Admiral Dwight Greenhill acts as the final death knell to the short-lived period of martial rule.

Within the Galactic Empire, footage of Duke Otto von Braunschweig's nuclear bombing of Westerland results in the dissolution of the Lippstadt League. Marquis Reinhard von Lohengramm's decision to allow the massacre for personal gain creates a rift between him and High Admiral Siegfried Kircheis, souring the taste of their inevitable victory. Now on the cusp of achieving absolute power, Reinhard is embattled by his apparent personal failings and the heavy responsibilities of leadership.

Though the civil wars in both the Alliance and the Empire are coming to a close, neither side can ever regain what is lost. Yang Wen-li and Reinhard von Lohengramm each take bitter solace in the knowledge that just on the other side of the galaxy is a worthy opponent—and a true equal.

[Written by MAL Rewrite]",8.22,299,4210,19085,8815,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",4,novel,1500,r,"[{'id': 10, 'name': 'Production I.G'}]",299,NIL,NIL,2019.0,fall,588.0,11267.0,189.0,159.0,7034.0,19237.0,0.9819,0.0181
15227,Kono Sekai no Katasumi ni,2016-11-12,2016-11-12,"Suzu Urano is a pure and kindhearted girl who loves to draw and keep her head in the clouds. Growing up in the outskirts of Hiroshima with her family, she is more than happy to help with her grandmother's nori business.

However, when she becomes of age, Suzu leaves her beloved home to marry Shuusaku Houjou, a man she barely knows. As she integrates into her new husband's household, the homesick bride struggles to adjust to the unfamiliar environment as the war effort extends far beyond its point of no return. When the war reaches Suzu's own backyard and peace gives way to brutality, how will she support herself and those she comes to love along the way?

Kono Sekai no Katasumi ni paints a colorful yet haunting depiction of everyday life in the years before and after World War II, showcasing the perseverance and fortitude of ordinary Japanese during one of the darkest periods of modern history.

[Written by MAL Rewrite]",8.22,300,1185,158813,65759,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 42, 'name': 'Seinen'}]",1,manga,10081,pg_13,"[{'id': 569, 'name': 'MAPPA'}]",300,NIL,NIL,2016.0,fall,4311.0,80710.0,1674.0,693.0,71572.0,158960.0,0.9851,0.0149
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,2012-10-06,2012-10-06,"Madoka Kaname and her best friend Sayaka Miki are ordinary middle school students in the city of Mitakihara. But one day, they encounter a strange cat-like creature named Kyuubey, who claims he can grant them one wish. In exchange, they would become magical girls and fight against evil perpetrated by witches. A veteran magical girl in the area, Mami Tomoe, decides to show them how to hunt witches, while the mysterious transfer student Homura Akemi warns them to not take Kyuubey's deal, though she refuses to say why.

However, after witnessing the brutal reality of fighting witches, the girls decide it may be safer to decline Kyuubey's offer. But when another magical girl arrives in the city and Sayaka decides to make a wish to help the one she loves, things quickly escalate as they are confronted with the harsh truth behind their powers and the ultimate price of their wishes.

[Written by MAL Rewrite]",8.22,301,1036,179708,91412,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 40, 'name': 'Psychological'}, {'id': 41, 'name': 'Suspense'}]",1,original,7800,pg_13,"[{'id': 44, 'name': 'Shaft'}]",301,NIL,NIL,2012.0,fall,2578.0,130499.0,1446.0,995.0,44284.0,179802.0,0.9864,0.0136
