id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,ova_ranking
3462,Minky Momo in Yume ni Kakeru Hashi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/78351.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/78351l.jpg'}",1993-05-21,1993-05-21,"A bridge's legend tells that when two people meet on it, they will surely meet again. Momo meets a boy who doesn't believe the legend, and promises that she will meet him again to prove it. As the year passes, she comes every day to wait for him, and becomes a small part of many people's lives.

(Source: ANN)",7.07,3507,9382,2240,846,white,2007-11-25T04:36:22+00:00,2022-03-15T19:34:03+00:00,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 1993, 'season': 'spring'}",,2291,g,,"[{'id': 406, 'name': 'Asahi Production'}]","{'status': {'watching': '63', 'completed': '1137', 'on_hold': '38', 'dropped': '48', 'plan_to_watch': '958'}, 'num_list_users': 2244}",437
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/39215.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/39215l.jpg'}",2012-09-26,2012-09-26,Unaired 13th episode of Boku wa Tomodachi ga Sukunai.,7.06,3555,1610,106685,60534,white,2012-05-06T11:05:44+00:00,2022-03-06T12:40:37+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2012, 'season': 'summer'}",light_novel,1440,r+,,"[{'id': 436, 'name': 'AIC Build'}]","{'status': {'watching': '1360', 'completed': '88059', 'on_hold': '707', 'dropped': '441', 'plan_to_watch': '16164'}, 'num_list_users': 106731}",438
32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/81432.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/81432l.jpg'}",2016-12-07,2016-12-07,"On their way back from the 18th floor, Hestia, Bell, and the others accidentally uncover a hidden, mystical hot spring, and they decide to stop by to refresh themselves until creatures lurking in the dark appear to attack them.",7.06,3559,1217,153539,81262,white,2016-02-22T00:26:25+00:00,2022-02-28T21:16:39+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}]",1,"{'year': 2016, 'season': 'fall'}",light_novel,1473,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '2435', 'completed': '123433', 'on_hold': '726', 'dropped': '496', 'plan_to_watch': '26825'}, 'num_list_users': 153915}",439
30988,Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/78297.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/78297l.jpg'}",2015-03-23,2016-06-22,"A new OVA for the idol girls series Futsuu no Joshikousei ga [Locodol] Yatte Mita. has been announced on the anime’s official Twitter. The news was first given at the 2nd Early Summer Nagarekawa Festival which took place at the Differ Ariake Arena in Tokyo today, and consisted of live events including the main cast of the anime.

(Source: MAL News)",7.06,3562,6198,7381,3355,white,2015-06-13T17:59:53+00:00,2021-11-27T14:20:06+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",2,"{'year': 2015, 'season': 'winter'}",4_koma_manga,1440,pg_13,,"[{'id': 91, 'name': 'feel.'}]","{'status': {'watching': '407', 'completed': '4578', 'on_hold': '277', 'dropped': '112', 'plan_to_watch': '2027'}, 'num_list_users': 7401}",440
23619,Haiyore! Nyaruko-san W: W ni Sayonara/Kono Onsen ni Koi no Konton wo,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/61789.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/61789l.jpg'}",2014-04-01,2014-04-01,Hot Spring-themed OVA of Haiyore! Nyaruko-san W.,7.06,3565,3278,32599,15860,gray,2014-04-06T06:58:47+00:00,2022-02-13T07:16:08+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 20, 'name': 'Parody'}]",1,"{'year': 2014, 'season': 'spring'}",light_novel,926,pg_13,,"[{'id': 27, 'name': 'Xebec'}]","{'status': {'watching': '698', 'completed': '24613', 'on_hold': '321', 'dropped': '168', 'plan_to_watch': '6805'}, 'num_list_users': 32605}",441
432,Iria: Zeiram The Animation,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1193/112905.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1193/112905l.jpg'}",1994-06-23,1994-11-21,"Iria is the story of a girl and the Alien being she loves to hate. The series begins with her brother, Gren, taking a job. He is a bounty hunter, and one well known for his incredible skill. Iria, being a skilled apprentice bounty hunter herself, tags along. What is the job, one might ask. It is to find out what has happened to the crew and cargo of a Space Station. Needless to say, nothing is as it seems, and the war between Iria and Zeiram begins in earnest. 
",7.06,3568,4035,21186,8192,white,2005-12-26T07:00:05+00:00,2022-03-17T08:14:24+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",6,"{'year': 1994, 'season': 'spring'}",original,1720,r,,"[{'id': 242, 'name': 'Ashi Production'}]","{'status': {'watching': '943', 'completed': '10673', 'on_hold': '554', 'dropped': '429', 'plan_to_watch': '8651'}, 'num_list_users': 21250}",442
9159,Kaibutsu Oujo (OVA),"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/27643.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/27643l.jpg'}",2010-12-09,2011-10-07,"Based on a manga by Mitsunaga Yasunori, serialised in Monthly Shounen Sirius.

Hiyorimi Hiro moves to a new city to live with his older sister, but dies before he can find her. He then awakens to a new life as a servant of a Princess of the Monster Realm, who just happens to be employing his sister. Monsters soon appear to attack or pester the princess since she is in line for the royal throne, and Hiro must protect her with his life (and repeated deaths).

(Soure: ANN)",7.06,3569,5055,12277,4930,white,2010-07-09T04:54:34+00:00,2022-01-07T00:52:36+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 14, 'name': 'Horror'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",3,"{'year': 2010, 'season': 'fall'}",manga,1376,r,,"[{'id': 103, 'name': 'Tatsunoko Production'}]","{'status': {'watching': '726', 'completed': '6997', 'on_hold': '398', 'dropped': '277', 'plan_to_watch': '3892'}, 'num_list_users': 12290}",443
4195,Kodomo no Jikan Ni Gakki,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/39447.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/39447l.jpg'}",2009-02-20,2009-07-24,The second season of Kodomo no Jikan.,7.06,3571,3395,30215,16251,gray,2008-03-30T04:47:44+00:00,2022-03-12T07:23:53+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 23, 'name': 'School'}]",3,"{'year': 2009, 'season': 'winter'}",manga,1380,r,,"[{'id': 51, 'name': 'Diomedéa'}]","{'status': {'watching': '773', 'completed': '22818', 'on_hold': '427', 'dropped': '353', 'plan_to_watch': '5846'}, 'num_list_users': 30217}",444
3121,Kodomo no Jikan OVA,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/5682.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/5682l.jpg'}",2007-09-11,2011-01-21,"A series of OVA episodes released with the limited edition manga volumes.

Episode 01: What You Gave Me (Anata ga Watashi ni Kureta Mono)
Kokonoe, Usa, and Kagami go shopping for a present for Sensei. Eventually Kokonoe decides to make one and they all end up spending the night at her house. Along the way we learn more about Usa's love for Reiji, Kagami's love for Kokonoe, and Kokonoe's love for Sensei. 

Episode 02: Kuro-chan, Shiro-chan (Kuro-chan to Shiro-chan)
Kuro-chan tries to become friends with Shirai-sensei.

Episode 03: A Child's Summer Time (Kodomo no Natsu Jikan)
The girls, Aoki and Houin go into the country to visit Aoki's family.",7.06,3572,3490,28704,15881,gray,2007-09-15T14:46:56+00:00,2022-02-28T13:57:46+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 23, 'name': 'School'}]",3,"{'year': 2007, 'season': 'summer'}",manga,1440,r+,,"[{'id': 51, 'name': 'Diomedéa'}]","{'status': {'watching': '604', 'completed': '22613', 'on_hold': '443', 'dropped': '363', 'plan_to_watch': '4682'}, 'num_list_users': 28705}",445
6379,Kyou no 5 no 2 (TV): Takarabako,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/5/14378.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/5/14378l.jpg'}",2009-10-06,2009-10-06,An OVA bundled with the limited edition of the tankobon of the Kyou no Go no Ni manga. The staff and the cast of the OVA are the same as those of the Kyou no Go no Ni TV anime.,7.06,3574,5933,8194,3213,white,2009-04-18T11:25:38+00:00,2020-02-06T19:55:38+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2009, 'season': 'fall'}",manga,1690,pg_13,,"[{'id': 27, 'name': 'Xebec'}]","{'status': {'watching': '194', 'completed': '4801', 'on_hold': '122', 'dropped': '88', 'plan_to_watch': '2992'}, 'num_list_users': 8197}",446
24171,Mushibugyou OVA,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/67127.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/67127l.jpg'}",2014-07-18,2015-01-16,OVAs bundled with the 15-17th volumes of the Mushibugyou manga.,7.06,3578,6146,7537,2927,white,2014-05-10T10:21:11+00:00,2021-01-22T03:37:06+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 21, 'name': 'Samurai'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",3,"{'year': 2014, 'season': 'summer'}",manga,1380,pg_13,,"[{'id': 1569, 'name': 'Seven Arcs Pictures'}]","{'status': {'watching': '539', 'completed': '4273', 'on_hold': '383', 'dropped': '163', 'plan_to_watch': '2179'}, 'num_list_users': 7537}",447
32553,Nisekoi: OVA,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1992/112119.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1992/112119l.jpg'}",2016-01-04,2016-01-04,Bundled with the 21st volume of the Nisekoi manga.,7.06,3579,1881,85887,45588,white,2016-01-16T15:53:38+00:00,2022-03-14T22:59:55+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 20, 'name': 'Parody'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",2,"{'year': 2016, 'season': 'winter'}",manga,800,pg_13,,"[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '1517', 'completed': '69081', 'on_hold': '864', 'dropped': '414', 'plan_to_watch': '14323'}, 'num_list_users': 86199}",448
917,Riding Bean,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1310/112637.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1310/112637l.jpg'}",1989-02-22,1989-02-22,"Bean Bandit and his partner Rally Vincent are couriers for hire - transporting clients and delivering goods in his custom sports car ""Roadbuster"" for a hefty price. But when they are hired to escort a kidnapped girl named Chelsea to her home, they don't realize they're being framed for kidnapping as their former clients Semmerling and Carrie plan their escape with Chelsea's father and the ransom money. 

(Source: ANN)",7.06,3583,4306,18310,8492,white,2006-04-19T21:53:56+00:00,2022-03-11T00:27:15+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 3, 'name': 'Cars'}, {'id': 39, 'name': 'Police'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 1989, 'season': 'winter'}",manga,2760,r+,,"[{'id': 48, 'name': 'AIC'}, {'id': 72, 'name': 'Artmic'}]","{'status': {'watching': '490', 'completed': '10817', 'on_hold': '189', 'dropped': '103', 'plan_to_watch': '6750'}, 'num_list_users': 18349}",449
2170,Sousei no Aquarion OVA,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/72745.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/72745l.jpg'}",2007-05-25,2007-11-22,"In a distant future there is an organization called Deava which had to fight against the so called ""Shadow Angels"", creatures that had survived for over 12,000 years whose only purpose was to destroy humanity. Apollo, a seemingly normal human, was in fact the reincarnation of a fallen Angel called Apollonius, who in turn had to fight against Touma, a Shadow Angel, along with his comrades in order to prevent the destruction of the Earth.

(Source: ANN)",7.06,3591,5406,10249,4123,white,2007-03-19T19:48:03+00:00,2021-12-31T09:59:54+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}]",2,"{'year': 2007, 'season': 'spring'}",original,3263,r+,,"[{'id': 41, 'name': 'Satelight'}]","{'status': {'watching': '251', 'completed': '6344', 'on_hold': '241', 'dropped': '158', 'plan_to_watch': '3257'}, 'num_list_users': 10251}",450
8666,Mazinkaiser SKL,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/75427.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/75427l.jpg'}",2010-11-27,2011-04-07,"Prior to the events of the anime, three factions—the Garan Army, the Kiba Army, and the Aira Army, battle for total dominance of Machine Island. The island is basically a prison, isolated from the rest of the world. The island contains a vast amount of resources, allowing the three factions to create an infinite supply of giant robots for their respective armies.

The world government learns that the island's power reactor has become unstable and will explode within 66 hours, destroying all of life and Earth itself. The government sends the Death Caprice squad, composed of mercenaries Ken Kaido and Ryo Magami to solve the issue, along with their giant robot Mazinkaiser, but was that a good idea?",7.05,3603,5290,10842,5219,white,2010-04-23T06:20:23+00:00,2022-02-24T02:27:58+00:00,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",3,"{'year': 2010, 'season': 'fall'}",,1635,r,,"[{'id': 60, 'name': 'Actas'}]","{'status': {'watching': '346', 'completed': '6642', 'on_hold': '205', 'dropped': '226', 'plan_to_watch': '3431'}, 'num_list_users': 10850}",451
